"","X","domain","tote_seite","catkey","category"
"28602",32865,"hostessenlolly.de",NA,"K00000","K"
"28603",32866,"hotelhausroedgen.de",NA,"K00000","K"
"28604",32867,"hotel-hütter.de",NA,"K00000","K"
"28605",32868,"hotel-restaurant-menzebach.de",NA,"K00000","K"
"28606",32869,"hovawart-hunde.de",NA,"P00000","P"
"28607",32870,"hoven-gartenbau.de",NA,"K00000","K"
"28608",32871,"hpsim.de",NA,"K00000","K"
"28609",32872,"hr-p.de",NA,"K00000","K"
"28610",32873,"h-schuster.de",NA,"K00000","K"
"28611",32874,"huerland.de",NA,"K00000","K"
"28612",32875,"humanitas-kinderhilfe.de",NA,"N00000","N"
"28613",32876,"hungerunddurst.info",NA,"K00000","K"
"28614",32877,"huonker-services.de",NA,"K00000","K"
"28615",32878,"hup-benefizpokal.de",NA,"N00000","N"
"28616",32879,"husemann-immobilien.com",NA,"K00000","K"
"28617",32880,"hwm-newsletter.de",NA,"K00000","K"
"28618",32881,"hyperjoint.com",NA,"K00000","K"
"28619",32882,"hypospadie24.com",NA,"K00000","K"
"28620",32883,"iap-unternehmensberatung.de",NA,"K00000","K"
"28621",32884,"ia-solution.de",NA,"K00000","K"
"28622",32885,"ib-ahw.de",NA,"P00000","P"
"28623",32886,"icpe-africa.com",NA,"K00000","K"
"28624",32887,"ideenkapitaen.de",NA,"K00000","K"
"28625",32888,"idomix.de",NA,"K00000","K"
"28626",32889,"ifkberlin.de",NA,"K00000","K"
"28627",32890,"ilonas-pekingesen.com",NA,"K00000","K"
"28628",32891,"industrietor-shop24.de",NA,"K00000","K"
"28629",32892,"infgym.de",NA,"S00000","S"
"28630",32893,"info-bau.net",NA,"K00000","K"
"28631",32894,"inge-nieure.de",NA,"K00000","K"
"28632",32895,"ingojuenemann.de",NA,"P00000","P"
"28633",32896,"ingolstadt-wetter.de",NA,"K00000","K"
"28634",32897,"innenausbauwidmann.de",NA,"K00000","K"
"28635",32898,"innolith.com",NA,"K00000","K"
"28636",32899,"innowise-international.eu",NA,"K00000","K"
"28637",32900,"inselerkundungen.de",NA,"K00000","K"
"28638",32901,"insreine.de",NA,"K00000","K"
"28639",32902,"insulamed.de",NA,"K00000","K"
"28640",32903,"integral-zen-leadership.com",NA,"K00000","K"
"28641",32904,"intersantherm.de",NA,"K00000","K"
"28642",32905,"intothewoods-presets.com",NA,"K00000","K"
"28643",32906,"inventecs.de",NA,"K00000","K"
"28644",32907,"investor24.de",NA,"K00000","K"
"28645",32908,"ipd-gewerbepark-aachen.de",NA,"K00000","K"
"28646",32909,"ise-info.de",NA,"P00000","P"
"28647",32910,"isenstedt.de",NA,"S00000","S"
"28648",32911,"it-4-you.info",NA,"K00000","K"
"28649",32912,"itd-dresden.de",NA,"K00000","K"
"28650",32913,"itgh.de",NA,"K00000","K"
"28651",32914,"itsalescon.de",NA,"K00000","K"
"28652",32915,"iurastudent-seminare.de",NA,"K00000","K"
"28653",32916,"iwtm.de",NA,"S00000","S"
"28654",32917,"ixlange.de",NA,"P00000","P"
"28655",32918,"jakober.de",NA,"P00000","P"
"28656",32919,"jasinskinet.info",NA,"K00000","K"
"28657",32920,"javagoetter.net",NA,"P00000","P"
"28658",32921,"jazzinitiative-kreuznach.de",NA,"N00000","N"
"28659",32922,"jenderphotos.de",NA,"K00000","K"
"28660",32923,"jensfischer.net",NA,"K00000","K"
"28661",32924,"joernosswald.de",NA,"P00000","P"
"28662",32925,"johannes-lindenau.de",NA,"P00000","P"
"28663",32926,"johswich.de",NA,"P00000","P"
"28664",32927,"jordan-jordan.de",NA,"K00000","K"
"28665",32928,"jozeflegrand.com",NA,"P00000","P"
"28666",32929,"jstecker.de",NA,"K00000","K"
"28667",32930,"juergenac-motorrad.de",NA,"K00000","K"
"28668",32931,"juergenausneuss.de",NA,"K00000","K"
"28669",32932,"juergenklink.de",NA,"P00000","P"
"28670",32933,"jugendarbeitsnetz.de",NA,"S00000","S"
"28671",32934,"juliasevering.de",NA,"K00000","K"
"28672",32935,"jurbex.com",NA,"P00000","P"
"28673",32936,"k100-service.de",NA,"K00000","K"
"28674",32937,"kabel-bau.de",NA,"K00000","K"
"28675",32938,"kahlcke-hausilka.de",NA,"K00000","K"
"28676",32939,"kaiser-messen.de",NA,"K00000","K"
"28677",32940,"kammin.de",NA,"P00000","P"
"28678",32941,"kampeter-specials.de",NA,"K00000","K"
"28679",32942,"kantatenchor-memmingen.de",NA,"N00000","N"
"28680",32943,"kanzlei-med.de",NA,"K00000","K"
"28681",32944,"kareszma.de",NA,"K00000","K"
"28682",32945,"karosseriebau-nix.info",NA,"K00000","K"
"28683",32946,"karosserie-waldenmaier.de",NA,"K00000","K"
"28684",32947,"kartenentwurf.de",NA,"P00000","P"
"28685",32948,"karthäuser-hof.de",NA,"K00000","K"
"28686",32949,"käse-feinkost-ludwig.de",NA,"K00000","K"
"28687",32950,"katringerhardy.com",NA,"K00000","K"
"28688",32951,"kehlerabfalltag.de",NA,"K00000","K"
"28689",32952,"kernbau.com",NA,"K00000","K"
"28690",32953,"kernedv.de",NA,"K00000","K"
"28691",32954,"kerp.at",NA,"K00000","K"
"28692",32955,"keyboardunterricht-kugler.de",NA,"K00000","K"
"28693",32956,"keyos-de.com",NA,"K00000","K"
"28694",32957,"khgebler.de",NA,"P00000","P"
"28695",32958,"kibst.de",NA,"P00000","P"
"28696",32959,"kiju-initiative.de",NA,"N00000","N"
"28697",32960,"kilian-consulting.de",NA,"K00000","K"
"28698",32961,"kinder-erziehung.at",NA,"K00000","K"
"28699",32962,"kindergarten-hardegsen.de",NA,"K00000","K"
"28700",32963,"kinderladen-berlin-tempelhof.de",NA,"K00000","K"
"28701",32964,"kinderlaufrad.de",NA,"K00000","K"
"28702",32965,"kinder-reiterferien-24.de",NA,"K00000","K"
"28703",32966,"kinder-support.de",NA,"K00000","K"
"28704",32967,"kinderzentrum-giessen.de",NA,"K00000","K"
"28705",32968,"kindler-live.de",NA,"P00000","P"
"28706",32969,"kirchner-hochtief.de",NA,"K00000","K"
"28707",32970,"kiwi-media365.de",NA,"K00000","K"
"28708",32971,"klangwarth-reisen.de",NA,"K00000","K"
"28709",32972,"klausfrank.com",NA,"P00000","P"
"28710",32973,"kleineszauberland.de",NA,"K00000","K"
"28711",32974,"kleintierpraxis-bodenburg.de",NA,"K00000","K"
"28712",32975,"knecht-cuxhaven.de",NA,"K00000","K"
"28713",32976,"knopfclips.de",NA,"K00000","K"
"28714",32977,"knx-config.de",NA,"K00000","K"
"28715",32978,"koehn-quartier.de",NA,"K00000","K"
"28716",32979,"koelle-goes-mallorca.de",NA,"P00000","P"
"28717",32980,"koeniger.name",NA,"K00000","K"
"28718",32981,"koenigshaeuschen.de",NA,"K00000","K"
"28719",32982,"kollektivkraft.de",NA,"P00000","P"
"28720",32983,"kon-tiki.info",NA,"K00000","K"
"28721",32984,"kontrast-fotografie.de",NA,"K00000","K"
"28722",32985,"kontursimulation.de",NA,"P00000","P"
"28723",32986,"korres-store.de",NA,"K00000","K"
"28724",32987,"kortenbruck-brockum.de",NA,"K00000","K"
"28725",32988,"kosmetiksalon-bartholome.de",NA,"K00000","K"
"28726",32989,"kosmetikstudio-hautnah-minden.de",NA,"K00000","K"
"28727",32990,"kosmetische-operationen.net",NA,"K00000","K"
"28728",32991,"kozjak.de",NA,"K00000","K"
"28729",32992,"krakauer-turm.de",NA,"N00000","N"
"28730",32993,"kratzmediendesign.de",NA,"K00000","K"
"28731",32994,"krauss-himmelpfort.de",NA,"P00000","P"
"28732",32995,"kreativegardinen.de",NA,"K00000","K"
"28733",32996,"kreiskulturverband-pinneberg.de",NA,"N00000","N"
"28734",32997,"kreuzhage.net",NA,"N00000","N"
"28735",32998,"ksk-gutachter-gruppe.de",NA,"K00000","K"
"28736",32999,"ks-sig.de",NA,"S00000","S"
"28737",33000,"ksystems-spannsysteme.com",NA,"K00000","K"
"28738",33001,"ktv-mgh.de",NA,"N00000","N"
"28739",33002,"kuehling-omnibus.de",NA,"K00000","K"
"28740",33003,"kulla.de",NA,"P00000","P"
"28741",33004,"kultstatusmusik.com",NA,"P00000","P"
"28742",33005,"kundenbefragung.co.uk",NA,"K00000","K"
"28743",33006,"kundkconsult.de",NA,"K00000","K"
"28744",33007,"kunstpraxis-welling.de",NA,"K00000","K"
"28745",33008,"kunstwerk-fotografie.de",NA,"K00000","K"
"28746",33009,"kwykshop.de",NA,"K00000","K"
"28747",33010,"labplaceapp.com",NA,"K00000","K"
"28748",33011,"labradorsofhillsidehouse.de",NA,"K00000","K"
"28749",33012,"lagerbox-neuwied.de",NA,"K00000","K"
"28750",33013,"lampenschirme.biz",NA,"K00000","K"
"28751",33014,"landhotel-lugerhof.de",NA,"K00000","K"
"28752",33015,"landschaftsbau-weinke.de",NA,"K00000","K"
"28753",33016,"landschaftsgestaltung-merz.de",NA,"K00000","K"
"28754",33017,"la-posteria.de",NA,"K00000","K"
"28755",33018,"lassan-ferien.de",NA,"K00000","K"
"28756",33019,"lasse-moritz.de",NA,"P00000","P"
"28757",33020,"lass-mich-bei-dir-einziehen.de",NA,"K00000","K"
"28758",33021,"leckermucke.de",NA,"K00000","K"
"28759",33022,"leesails.org",NA,"K00000","K"
"28760",33023,"lehmannundmauch.ch",NA,"K00000","K"
"28761",33024,"lehm-kalk.de",NA,"K00000","K"
"28762",33025,"lehnert-it.de",NA,"P00000","P"
"28763",33026,"leonberg-gesund.de",NA,"K00000","K"
"28764",33027,"leuchtenfabrik-berlin.de",NA,"K00000","K"
"28765",33028,"leuchtenlammert.de",NA,"K00000","K"
"28766",33029,"lh-alamokiosk.de",NA,"K00000","K"
"28767",33030,"lias-card.com",NA,"K00000","K"
"28768",33031,"licefa-wordpress.de",NA,"K00000","K"
"28769",33032,"lichtedesign.de",NA,"P00000","P"
"28770",33033,"liebeslyrik.net",NA,"K00000","K"
"28771",33034,"linda-steiner.com",NA,"P00000","P"
"28772",33035,"linsenmeister.com",NA,"K00000","K"
"28773",33036,"lippe-selbstlernzentren.de",NA,"S00000","S"
"28774",33037,"lisaboemmel.de",NA,"P00000","P"
"28775",33038,"livendor.de",NA,"K00000","K"
"28776",33039,"logistik-tv.net",NA,"K00000","K"
"28777",33040,"logofuzzi.de",NA,"K00000","K"
"28778",33041,"logo-worms.org",NA,"K00000","K"
"28779",33042,"lohndorf.de",NA,"S00000","S"
"28780",33043,"lohsin.de",NA,"K00000","K"
"28781",33044,"lotterieservice.net",NA,"K00000","K"
"28782",33045,"lotterman.de",NA,"K00000","K"
"28783",33046,"lotz-grifte.de",NA,"P00000","P"
"28784",33047,"lueneburger-kultursportler.de",NA,"P00000","P"
"28785",33048,"luggage-guard.com",NA,"K00000","K"
"28786",33049,"lunei.de",NA,"K00000","K"
"28787",33050,"lutanja.de",NA,"K00000","K"
"28788",33051,"lutherisches-buchwerk.de",NA,"P00000","P"
"28789",33052,"luxury-drive.de",NA,"K00000","K"
"28790",33053,"mac24.info",NA,"K00000","K"
"28791",33054,"machinemarket.eu",NA,"K00000","K"
"28792",33055,"maditavanhuelsen.com",NA,"K00000","K"
"28793",33056,"maesthetic.com",NA,"K00000","K"
"28794",33057,"maggies-sportpferde.de",NA,"K00000","K"
"28795",33058,"maiborn.org",NA,"P00000","P"
"28796",33059,"malerfuchs.info",NA,"K00000","K"
"28797",33060,"mal-wieder-gewinnen.com",NA,"K00000","K"
"28798",33061,"manole.de",NA,"P00000","P"
"28799",33062,"manuelschott.de",NA,"P00000","P"
"28800",33063,"maranello-motors.info",NA,"K00000","K"
"28801",33064,"marcelgollin.de",NA,"P00000","P"
"28802",33065,"marderkind.de",NA,"K00000","K"
"28803",33066,"mariella-putz.de",NA,"P00000","P"
"28804",33067,"marionetten-munkler.de",NA,"P00000","P"
"28805",33068,"marketingbüro-blue-gmbh.de",NA,"K00000","K"
"28806",33069,"markisenstoffe-bochum.de",NA,"K00000","K"
"28807",33070,"marktanzeiger-ost.de",NA,"K00000","K"
"28808",33071,"marktplatz5.de",NA,"K00000","K"
"28809",33072,"martin-esslinger.de",NA,"P00000","P"
"28810",33073,"martini50.de",NA,"K00000","K"
"28811",33074,"marwi.de",NA,"P00000","P"
"28812",33075,"marx-moritz.de",NA,"K00000","K"
"28813",33076,"maskerade-neukirch.de",NA,"N00000","N"
"28814",33077,"massivhausbau-mueller.de",NA,"K00000","K"
"28815",33078,"massschuhe-bremen.de",NA,"K00000","K"
"28816",33079,"masuria-online.eu",NA,"K00000","K"
"28817",33080,"mathias-mezger.de",NA,"P00000","P"
"28818",33081,"matsumi.de",NA,"K00000","K"
"28819",33082,"mausbett24.de",NA,"K00000","K"
"28820",33083,"mayr-essen.de",NA,"K00000","K"
"28821",33084,"mbm-atelier.de",NA,"K00000","K"
"28822",33085,"mediation-plus.de",NA,"K00000","K"
"28823",33086,"medizinskandale-partner.de",NA,"K00000","K"
"28824",33087,"meer-mut.de",NA,"K00000","K"
"28825",33088,"meetingakademie-online.de",NA,"K00000","K"
"28826",33089,"meine-fleischerei.eu",NA,"K00000","K"
"28827",33090,"meine-praxis-bewertung.de",NA,"K00000","K"
"28828",33091,"meingemüseacker.de",NA,"K00000","K"
"28829",33092,"meinsupermarkt-lb.de",NA,"K00000","K"
"28830",33093,"meinweiss.de",NA,"K00000","K"
"28831",33094,"melanie-muench.com",NA,"K00000","K"
"28832",33095,"melanieschmidt.info",NA,"N00000","N"
"28833",33096,"merlins-blog.de",NA,"P00000","P"
"28834",33097,"metalev.de",NA,"N00000","N"
"28835",33098,"metzgerei-gillessen.de",NA,"K00000","K"
"28836",33099,"meyer-berlin.com",NA,"K00000","K"
"28837",33100,"michael-david.de",NA,"P00000","P"
"28838",33101,"michael-mainka.com",NA,"K00000","K"
"28839",33102,"michaelsoltau.com",NA,"K00000","K"
"28840",33103,"michel-bolle.com",NA,"P00000","P"
"28841",33104,"milbich.net",NA,"P00000","P"
"28842",33105,"mindexplore.de",NA,"K00000","K"
"28843",33106,"minenfrei-handicap-international.de",NA,"N00000","N"
"28844",33107,"mingasingt.de",NA,"K00000","K"
"28845",33108,"minijobboerse.com",NA,"K00000","K"
"28846",33109,"mk-marine.net",NA,"K00000","K"
"28847",33110,"mobile-service.net",NA,"K00000","K"
"28848",33111,"moebel-freiburger-kuechen.de",NA,"K00000","K"
"28849",33112,"mondopia.de",NA,"P00000","P"
"28850",33113,"mongolische-jurten.com",NA,"K00000","K"
"28851",33114,"monolits.de",NA,"K00000","K"
"28852",33115,"moreweb4you.de",NA,"K00000","K"
"28853",33116,"mo-ritz.de",NA,"K00000","K"
"28854",33117,"mosenbeats.de",NA,"K00000","K"
"28855",33118,"mostkrug.de",NA,"K00000","K"
"28856",33119,"motorgeraete-schreiegg.de",NA,"K00000","K"
"28857",33120,"motzinger.de",NA,"P00000","P"
"28858",33121,"motzweb.ca",NA,"P00000","P"
"28859",33122,"moveandfeel.at",NA,"K00000","K"
"28860",33123,"m-p-architekten.de",NA,"K00000","K"
"28861",33124,"mueller-windeck.de",NA,"K00000","K"
"28862",33125,"muench-robert.de",NA,"K00000","K"
"28863",33126,"musikakademiefueralle.de",NA,"K00000","K"
"28864",33127,"musik-kann-mehr.com",NA,"K00000","K"
"28865",33128,"musikverein-eschbach.com",NA,"N00000","N"
"28866",33129,"müttertraining.de",NA,"K00000","K"
"28867",33130,"mwschoen.de",NA,"P00000","P"
"28868",33131,"mx-jugendcup.de",NA,"N00000","N"
"28869",33132,"my-blue.de",NA,"K00000","K"
"28870",33133,"mylihe.de",NA,"K00000","K"
"28871",33134,"nachhilfe-auf-vier-pfoten.de",NA,"K00000","K"
"28872",33135,"nadler-ca.eu",NA,"K00000","K"
"28873",33136,"naseweis-kinderfachbuch.de",NA,"K00000","K"
"28874",33137,"naturheilkunde-moers.de",NA,"K00000","K"
"28875",33138,"naturheilpraxis-naegele.de",NA,"K00000","K"
"28876",33139,"naturstein-braeutigam.de",NA,"K00000","K"
"28877",33140,"negele-hartmetall.de",NA,"K00000","K"
"28878",33141,"nemeth-design.de",NA,"K00000","K"
"28879",33142,"neoprenanzug-triathlon.de",NA,"K00000","K"
"28880",33143,"nerchau-farbe.eu",NA,"K00000","K"
"28881",33144,"neubaubremen.de",NA,"K00000","K"
"28882",33145,"neuberg.de",NA,"K00000","K"
"28883",33146,"neueoptionen.de",NA,"K00000","K"
"28884",33147,"neunzehn73.de",NA,"P00000","P"
"28885",33148,"neurozentrum-neuhausen.de",NA,"K00000","K"
"28886",33149,"nevas-berlin.de",NA,"P00000","P"
"28887",33150,"nichtschwimmerimmeer.de",NA,"K00000","K"
"28888",33151,"nicolenazarenko.com",NA,"K00000","K"
"28889",33152,"niederbergische-zv.org",NA,"K00000","K"
"28890",33153,"nitzsche-immobilien.eu",NA,"K00000","K"
"28891",33154,"no1-monteurzimmer.com",NA,"K00000","K"
"28892",33155,"nordic-tours.com",NA,"K00000","K"
"28893",33156,"nordlichtmusik.de",NA,"K00000","K"
"28894",33157,"nordsee-friese.de",NA,"K00000","K"
"28895",33158,"obc-gmbh.de",NA,"P00000","P"
"28896",33159,"obermair.eu",NA,"P00000","P"
"28897",33160,"oberschlesisches-landesmuseum.de",NA,"S00000","S"
"28898",33161,"oboenrohre.eu",NA,"K00000","K"
"28899",33162,"oe-pinscher.de",NA,"P00000","P"
"28900",33163,"offeasy.de",NA,"K00000","K"
"28901",33164,"og-facility-expert.de",NA,"K00000","K"
"28902",33165,"ok-immobilienverwaltung.de",NA,"K00000","K"
"28903",33166,"oldtimergarage-ophoff.de",NA,"K00000","K"
"28904",33167,"omfs.de",NA,"K00000","K"
"28905",33168,"online-industriefilm.de",NA,"K00000","K"
"28906",33169,"opaqir.com",NA,"K00000","K"
"28907",33170,"opticalsensor.info",NA,"K00000","K"
"28908",33171,"optikhäuser.de",NA,"K00000","K"
"28909",33172,"ostalb-archaeologie.de",NA,"K00000","K"
"28910",33173,"osteoliga.de",NA,"K00000","K"
"28911",33174,"osteopathie-taffelt.de",NA,"K00000","K"
"28912",33175,"osumare-music.de",NA,"K00000","K"
"28913",33176,"ox11.de",NA,"K00000","K"
"28914",33177,"paloma-aktuell.de",NA,"N00000","N"
"28915",33178,"pancakemag.com",NA,"K00000","K"
"28916",33179,"pandomoboden.at",NA,"K00000","K"
"28917",33180,"paradise-of-horses.at",NA,"N00000","N"
"28918",33181,"parkett-moewert.de",NA,"K00000","K"
"28919",33182,"paul-posthorn.de",NA,"P00000","P"
"28920",33183,"pegasus-pictures.de",NA,"P00000","P"
"28921",33184,"pension-am-renner-dresden.de",NA,"K00000","K"
"28922",33185,"pension-ferienwohnung-nordsee.de",NA,"K00000","K"
"28923",33186,"people-photo.com",NA,"K00000","K"
"28924",33187,"percom.biz",NA,"K00000","K"
"28925",33188,"perkeoonline.de",NA,"N00000","N"
"28926",33189,"personalberaterindex.de",NA,"K00000","K"
"28927",33190,"perspektiere.com",NA,"K00000","K"
"28928",33191,"peter-staggenborg.de",NA,"K00000","K"
"28929",33192,"petra9166.de",NA,"P00000","P"
"28930",33193,"pfeigrod.de",NA,"K00000","K"
"28931",33194,"pflaster-stb.de",NA,"K00000","K"
"28932",33195,"pflegedienst-eilenburg.de",NA,"K00000","K"
"28933",33196,"pflege-ledergerber.de",NA,"K00000","K"
"28934",33197,"pflege-öle.de",NA,"K00000","K"
"28935",33198,"pharmorgana.net",NA,"K00000","K"
"28936",33199,"physicalcoach-handarbeit.de",NA,"K00000","K"
"28937",33200,"physiohorses.de",NA,"K00000","K"
"28938",33201,"physio-lutz.com",NA,"K00000","K"
"28939",33202,"physio-nia.de",NA,"K00000","K"
"28940",33203,"physio-office48.de",NA,"K00000","K"
"28941",33204,"physiotherapie-isabell-witt.de",NA,"K00000","K"
"28942",33205,"physiotherapie-wellen.de",NA,"K00000","K"
"28943",33206,"phyto-energy.de",NA,"K00000","K"
"28944",33207,"pibei.de",NA,"N00000","N"
"28945",33208,"piehlers.de",NA,"P00000","P"
"28946",33209,"piepsdorfundfriends.de",NA,"P00000","P"
"28947",33210,"pignonband.de",NA,"K00000","K"
"28948",33211,"piller-werbung.de",NA,"K00000","K"
"28949",33212,"pinguin-bowling.de",NA,"K00000","K"
"28950",33213,"piotr-radko.com",NA,"P00000","P"
"28951",33214,"piraten-straubing.de",NA,"P00000","P"
"28952",33215,"pixxlwebdesign.de",NA,"K00000","K"
"28953",33216,"pizzeria-lindenkrug.de",NA,"K00000","K"
"28954",33217,"planetheld.org",NA,"K00000","K"
"28955",33218,"portraitmagazin.de",NA,"K00000","K"
"28956",33219,"portrait-painting.de",NA,"K00000","K"
"28957",33220,"porzellanklinik-md.de",NA,"K00000","K"
"28958",33221,"posichem.de",NA,"K00000","K"
"28959",33222,"power-connection.de",NA,"K00000","K"
"28960",33223,"praxisamschloss.net",NA,"K00000","K"
"28961",33224,"praxis-duschner.de",NA,"K00000","K"
"28962",33225,"praxis-fuer-komplementaere-medizin.de",NA,"K00000","K"
"28963",33226,"praxiskonzeption.de",NA,"K00000","K"
"28964",33227,"praxis-rieden.de",NA,"K00000","K"
"28965",33228,"premiumklassiker.ch",NA,"K00000","K"
"28966",33229,"premium-service-optiker.de",NA,"K00000","K"
"28967",33230,"prisman.de",NA,"K00000","K"
"28968",33231,"profi-standmixer.ch",NA,"K00000","K"
"28969",33232,"progolfer.de",NA,"P00000","P"
"28970",33233,"projekt-constructam-caravan.de",NA,"P00000","P"
"28971",33234,"projektekontor.de",NA,"K00000","K"
"28972",33235,"prop2000.de",NA,"K00000","K"
"28973",33236,"propono.de",NA,"K00000","K"
"28974",33237,"prowa-halle.de",NA,"K00000","K"
"28975",33238,"psychokardiologie.org",NA,"K00000","K"
"28976",33239,"psychotherapie-marschall.de",NA,"K00000","K"
"28977",33240,"public-real-estate.de",NA,"S00000","S"
"28978",33241,"puetz-verkaufsfoerderung.de",NA,"K00000","K"
"28979",33242,"purewildadventures.com",NA,"K00000","K"
"28980",33243,"pussytalk.de",NA,"K00000","K"
"28981",33244,"pyrenaeenberghundevom-osterland.de",NA,"K00000","K"
"28982",33245,"pzc-services.de",NA,"K00000","K"
"28983",33246,"quad68.fr",NA,"P00000","P"
"28984",33247,"quatro-moto.de",NA,"P00000","P"
"28985",33248,"ra-cochem.de",NA,"K00000","K"
"28986",33249,"raetscher-online.de",NA,"P00000","P"
"28987",33250,"ra-gerhard-geller.de",NA,"K00000","K"
"28988",33251,"ragumpert.de",NA,"K00000","K"
"28989",33252,"rahmouni.de",NA,"K00000","K"
"28990",33253,"ramsiundfreunde.de",NA,"P00000","P"
"28991",33254,"rangierheber.de",NA,"K00000","K"
"28992",33255,"rauchonline.de",NA,"K00000","K"
"28993",33256,"rbm-metall.de",NA,"K00000","K"
"28994",33257,"r-c-services.com",NA,"K00000","K"
"28995",33258,"realistictattoo.de",NA,"K00000","K"
"28996",33259,"realschule24.de",NA,"S00000","S"
"28997",33260,"recartney.com",NA,"K00000","K"
"28998",33261,"rechtsanwalt-meissner.de",NA,"K00000","K"
"28999",33262,"rechtsanwalt-strafrecht.biz",NA,"K00000","K"
"29000",33263,"rechtsprechung-bremen.de",NA,"K00000","K"
"29001",33264,"redenberater.net",NA,"K00000","K"
"29002",33265,"regio-schlafsysteme.de",NA,"K00000","K"
"29003",33266,"regioscout.eu",NA,"K00000","K"
"29004",33267,"reichel-gebaeudemanagement.de",NA,"K00000","K"
"29005",33268,"reifen-franzkowiak.de",NA,"K00000","K"
"29006",33269,"reifen-ms.de",NA,"K00000","K"
"29007",33270,"reiki-lichtgruen.de",NA,"K00000","K"
"29008",33271,"reinhard-schweizer.de",NA,"K00000","K"
"29009",33272,"reiten-andalusien-spanien.com",NA,"K00000","K"
"29010",33273,"ren-dhark.de",NA,"K00000","K"
"29011",33274,"renewpal.com",NA,"K00000","K"
"29012",33275,"rent-a-worker.info",NA,"K00000","K"
"29013",33276,"rent-your-mobile.com",NA,"K00000","K"
"29014",33277,"restaurant-ohlenforst.de",NA,"K00000","K"
"29015",33278,"rettestej.de",NA,"N00000","N"
"29016",33279,"revit-mep.de",NA,"K00000","K"
"29017",33280,"rewitec-marine.com",NA,"K00000","K"
"29018",33281,"rfvsteinheim.de",NA,"N00000","N"
"29019",33282,"rgzv-cimbria.de",NA,"N00000","N"
